X,CH1,Start,Increment
Sequence,VOLT,0.00E+0,5.00E-3
303,6.00E-2
304,2.80E-2
305,9.60E-2
306,2.80E-2
307,6.80E-2
308,2.80E-2
309,8.40E-2
310,7.20E-2
311,2.80E-2
312,3.60E-2
313,8.40E-2
314,2.40E-2
315,4.80E-2
316,2.80E-2
317,8.40E-2
318,2.40E-2
319,5.60E-2
320,2.80E-2
321,8.00E-2
322,2.80E-2
323,6.00E-2
324,2.80E-2
325,9.60E-2
326,2.40E-2
327,6.40E-2
328,2.40E-2
329,7.60E-2
330,2.80E-2
331,6.80E-2
332,2.80E-2
333,8.00E-2
334,2.40E-2
335,7.60E-2
336,2.80E-2
337,8.40E-2
338,2.40E-2
339,7.20E-2
340,2.80E-2
341,6.80E-2
342,2.80E-2
343,6.40E-2
344,2.80E-2
345,6.80E-2
346,1.60E-2
347,7.20E-2
348,2.40E-2
349,7.20E-2
350,3.60E-2
351,7.60E-2
352,2.80E-2
353,8.00E-2
354,2.80E-2
355,7.20E-2
356,2.80E-2
357,9.20E-2
358,2.40E-2
359,6.80E-2
360,2.80E-2
361,7.60E-2
362,2.40E-2
363,7.60E-2
364,2.40E-2
365,7.20E-2
366,2.80E-2
367,7.60E-2
368,2.80E-2
369,8.80E-2
370,3.60E-2
371,7.20E-2
372,8.00E-2
373,2.80E-2
374,2.80E-2
375,7.20E-2
376,2.80E-2
377,7.20E-2
378,2.80E-2
379,6.80E-2
380,2.80E-2
381,7.60E-2
382,2.00E-2
383,6.80E-2
384,2.80E-2
385,9.20E-2
386,6.80E-2
387,0.00E+0
388,2.80E-2
389,8.80E-2
390,3.60E-2
391,7.60E-2
392,3.60E-2
393,8.40E-2
394,2.80E-2
395,6.80E-2
396,2.80E-2
397,7.20E-2
398,2.80E-2
399,6.80E-2
400,2.80E-2
401,7.20E-2
402,2.80E-2
403,7.20E-2
404,2.80E-2
405,7.20E-2
406,2.80E-2
407,6.80E-2
408,8.00E-3
409,9.60E-2
410,2.80E-2
411,7.60E-2
412,3.60E-2
413,8.40E-2
414,2.80E-2
415,6.80E-2
416,2.80E-2
417,6.80E-2
418,2.80E-2
419,7.20E-2
420,2.80E-2
421,6.80E-2
422,2.80E-2
423,6.40E-2
424,2.40E-2
425,8.00E-2
426,2.80E-2
427,6.40E-2
428,2.80E-2
429,8.80E-2
430,2.80E-2
431,6.80E-2
432,3.20E-2
433,8.40E-2
434,2.80E-2
435,7.60E-2
436,2.80E-2
437,8.80E-2
438,2.40E-2
439,7.20E-2
440,2.80E-2
441,8.00E-2
442,2.80E-2
443,6.80E-2
444,2.80E-2
445,8.40E-2
446,5.60E-2
447,2.00E-2
448,0.00E+0
449,8.40E-2
450,3.60E-2
451,7.20E-2
452,3.20E-2
453,8.80E-2
454,2.80E-2
455,6.80E-2
456,2.80E-2
457,8.80E-2
458,2.80E-2
459,6.80E-2
460,2.80E-2
461,8.40E-2
462,2.80E-2
463,6.80E-2
464,2.80E-2
465,6.80E-2
466,6.40E-2
467,2.80E-2
468,2.80E-2
469,8.00E-2
470,2.40E-2
471,6.80E-2
472,3.60E-2
473,8.00E-2
474,2.80E-2
475,7.20E-2
476,2.80E-2
477,7.60E-2
478,2.80E-2
479,7.20E-2
480,2.80E-2
481,6.80E-2
482,2.80E-2
483,6.80E-2
484,2.80E-2
485,8.40E-2
486,2.40E-2
487,7.60E-2
488,2.80E-2
489,6.80E-2
490,2.80E-2
491,7.20E-2
492,3.20E-2
493,8.00E-2
494,6.80E-2
495,2.80E-2
496,2.80E-2
497,8.40E-2
498,2.80E-2
499,7.60E-2
500,2.80E-2
501,7.20E-2
502,7.60E-2
503,2.80E-2
504,2.80E-2
505,6.80E-2
506,2.80E-2
507,7.20E-2
508,2.80E-2
509,9.20E-2
510,2.80E-2
511,7.20E-2
512,3.60E-2
513,8.00E-2
514,2.80E-2
515,7.20E-2
516,6.80E-2
517,2.80E-2
518,7.20E-2
519,2.80E-2
520,2.80E-2
521,7.60E-2
522,2.80E-2
523,7.60E-2
524,2.80E-2
525,8.40E-2
526,2.80E-2
527,6.00E-2
528,2.40E-2
529,9.60E-2
530,8.80E-2
531,3.60E-2
532,3.60E-2
533,8.40E-2
534,4.00E-2
535,6.80E-2
536,4.00E-2
537,1.12E-1
538,9.60E-2
539,4.40E-2
540,8.80E-2
541,4.40E-2
542,8.80E-2
543,4.40E-2
544,4.40E-2
545,7.20E-2
546,1.00E-1
547,4.40E-2
548,4.40E-2
549,1.08E-1
550,1.08E-1
551,4.80E-2
552,4.80E-2
553,1.20E-1
554,1.00E-1
555,5.20E-2
556,8.40E-2
557,4.80E-2
558,1.20E-1
559,5.60E-2
560,5.20E-2
561,8.80E-2
562,1.24E-1
563,5.60E-2
564,5.60E-2
565,1.08E-1
566,1.16E-1
567,5.60E-2
568,5.60E-2
569,1.32E-1
570,1.00E-1
571,5.60E-2
572,5.60E-2
573,1.00E-1
574,1.04E-1
575,6.00E-2
576,5.60E-2
577,1.12E-1
578,5.60E-2
579,9.60E-2
580,8.40E-2
581,5.60E-2
582,1.04E-1
583,6.00E-2
584,5.60E-2
585,9.60E-2
586,1.28E-1
587,6.00E-2
588,1.00E-1
589,5.60E-2
590,1.00E-1
591,5.60E-2
592,5.60E-2
593,1.00E-1
594,5.60E-2
595,1.16E-1
596,5.60E-2
597,1.08E-1
598,5.60E-2
599,1.04E-1
600,1.04E-1
601,5.60E-2
602,1.08E-1
603,5.60E-2
604,5.60E-2
605,1.04E-1
606,5.60E-2
607,1.04E-1
608,1.08E-1
609,5.60E-2
610,1.00E-1
611,5.60E-2
612,1.04E-1
613,5.60E-2
614,1.04E-1
615,6.00E-2
616,9.20E-2
617,5.60E-2
618,1.04E-1
619,5.60E-2
620,6.00E-2
621,8.40E-2
622,1.12E-1
623,5.60E-2
624,7.60E-2
625,5.60E-2
626,5.60E-2
627,1.04E-1
628,1.00E-1
629,6.00E-2
630,1.04E-1
631,5.60E-2
632,8.40E-2
633,5.60E-2
634,1.24E-1
635,5.60E-2
636,1.00E-1
637,6.00E-2
638,1.12E-1
639,5.60E-2
640,6.00E-2
641,1.04E-1
642,1.28E-1
643,5.60E-2
644,1.04E-1
645,6.00E-2
646,8.80E-2
647,5.60E-2
648,9.20E-2
649,6.00E-2
650,1.16E-1
651,5.60E-2
652,1.00E-1
653,6.00E-2
654,1.00E-1
655,5.60E-2
656,6.00E-2
657,1.00E-1
658,1.08E-1
659,5.60E-2
660,6.00E-2
661,1.04E-1
662,1.12E-1
663,5.60E-2
664,9.60E-2
665,6.00E-2
666,1.04E-1
667,5.60E-2
668,1.04E-1
669,6.00E-2
670,1.04E-1
671,5.60E-2
672,6.00E-2
673,1.08E-1
674,1.04E-1
675,5.60E-2
676,1.04E-1
677,6.00E-2
678,9.20E-2
679,5.60E-2
680,9.60E-2
681,6.00E-2
682,8.80E-2
683,5.60E-2
684,1.12E-1
685,6.00E-2
686,1.16E-1
687,5.60E-2
688,8.80E-2
689,6.00E-2
690,1.20E-1
691,5.60E-2
692,1.04E-1
693,6.00E-2
694,1.16E-1
695,5.60E-2
696,8.00E-2
697,6.00E-2
698,1.20E-1
699,5.60E-2
700,1.00E-1
701,6.00E-2
702,8.80E-2
703,5.60E-2
704,1.08E-1
705,6.00E-2
706,1.08E-1
707,5.60E-2
708,1.04E-1
709,6.00E-2
710,1.08E-1
711,5.60E-2
712,1.08E-1
713,6.00E-2
714,1.32E-1
715,5.60E-2
716,9.60E-2
717,6.00E-2
718,1.24E-1
719,5.60E-2
720,9.60E-2
721,6.00E-2
722,1.20E-1
723,5.60E-2
724,1.04E-1
725,6.00E-2
726,1.12E-1
727,5.60E-2
728,1.08E-1
729,6.00E-2
730,1.12E-1
731,5.20E-2
732,1.04E-1
733,6.00E-2
734,1.00E-1
735,5.60E-2
736,1.04E-1
737,4.80E-2
738,1.08E-1
739,5.60E-2
740,1.04E-1
741,5.20E-2
742,1.16E-1
743,5.20E-2
744,1.04E-1
745,6.00E-2
746,1.20E-1
747,5.60E-2
748,6.00E-2
749,1.16E-1
750,1.12E-1
751,5.60E-2
752,6.00E-2
753,1.04E-1
754,1.24E-1
755,5.60E-2
756,6.00E-2
757,1.12E-1
758,1.08E-1
759,5.60E-2
760,6.00E-2
761,1.04E-1
762,1.16E-1
763,5.60E-2
764,6.00E-2
765,1.08E-1
766,1.00E-1
767,5.60E-2
768,5.60E-2
769,1.00E-1
770,1.16E-1
771,3.20E-2
772,1.04E-1
773,6.40E-2
774,1.04E-1
775,6.80E-2
776,1.12E-1
777,7.20E-2
778,1.28E-1
779,7.60E-2
780,1.04E-1
781,7.60E-2
782,1.08E-1
783,8.00E-2
784,1.28E-1
785,8.00E-2
786,1.36E-1
787,8.00E-2
788,1.20E-1
789,8.40E-2
790,1.36E-1
791,8.00E-2
792,1.36E-1
793,8.80E-2
794,1.28E-1
795,8.80E-2
796,1.44E-1
797,8.80E-2
798,1.28E-1
799,8.00E-2
800,1.36E-1
801,9.20E-2
802,1.44E-1
803,9.20E-2
804,1.40E-1
805,9.20E-2
806,1.40E-1
807,8.40E-2
808,1.16E-1
809,9.20E-2
810,1.44E-1
811,9.20E-2
812,1.36E-1
813,9.20E-2
814,1.48E-1
815,9.20E-2
816,1.20E-1
817,9.20E-2
818,1.56E-1
819,8.40E-2
820,1.16E-1
821,9.60E-2
822,1.48E-1
823,8.80E-2
824,9.60E-2
825,1.48E-1
826,1.56E-1
827,9.20E-2
828,9.60E-2
829,1.52E-1
830,1.56E-1
831,9.20E-2
832,9.60E-2
833,1.36E-1
834,9.60E-2
835,1.44E-1
836,9.20E-2
837,1.40E-1
838,1.52E-1
839,9.20E-2
840,9.20E-2
841,1.40E-1
842,9.20E-2
843,1.52E-1
844,9.60E-2
845,1.40E-1
846,9.60E-2
847,1.56E-1
848,9.60E-2
849,1.32E-1
850,9.60E-2
851,1.36E-1
852,9.60E-2
853,1.40E-1
854,1.64E-1
855,9.20E-2
856,9.60E-2
857,1.24E-1
858,1.52E-1
859,8.80E-2
860,1.36E-1
861,9.20E-2
862,1.48E-1
863,9.20E-2
864,9.60E-2
865,1.40E-1
866,9.60E-2
867,1.56E-1
868,9.60E-2
869,1.40E-1
870,1.44E-1
871,9.20E-2
872,1.32E-1
873,9.20E-2
874,1.48E-1
875,9.20E-2
876,1.44E-1
877,9.20E-2
878,9.60E-2
879,1.64E-1
880,9.60E-2
881,1.44E-1
882,1.48E-1
883,9.20E-2
884,9.60E-2
885,1.32E-1
886,1.32E-1
887,8.80E-2
888,9.60E-2
889,1.32E-1
890,1.40E-1
891,9.20E-2
892,1.40E-1
893,9.20E-2
894,1.44E-1
895,9.20E-2
896,1.40E-1
897,9.60E-2
898,1.24E-1
899,9.20E-2
900,1.24E-1
901,9.20E-2
902,1.52E-1
903,9.20E-2
904,1.16E-1
905,9.20E-2
906,1.44E-1
907,9.20E-2
908,1.56E-1
909,9.20E-2
910,9.60E-2
911,1.60E-1
912,9.20E-2
913,1.20E-1
914,1.36E-1
915,9.20E-2
916,1.48E-1
917,9.20E-2
918,1.64E-1
919,9.20E-2
920,1.40E-1
921,9.20E-2
922,1.40E-1
923,8.80E-2
924,1.28E-1
925,9.20E-2
926,1.36E-1
927,9.20E-2
928,1.20E-1
929,9.20E-2
930,1.56E-1
931,8.80E-2
932,1.40E-1
933,9.20E-2
934,1.36E-1
935,9.20E-2
936,1.56E-1
937,9.20E-2
938,1.60E-1
939,9.20E-2
940,1.36E-1
941,9.60E-2
942,1.60E-1
943,9.20E-2
944,1.28E-1
945,9.20E-2
946,1.56E-1
947,9.20E-2
948,1.20E-1
949,9.20E-2
950,1.44E-1
951,9.20E-2
952,1.40E-1
953,9.20E-2
954,1.44E-1
955,9.20E-2
956,1.40E-1
957,9.60E-2
958,1.72E-1
959,9.20E-2
960,1.52E-1
961,9.20E-2
962,1.52E-1
963,9.20E-2
964,1.40E-1
965,9.20E-2
966,1.48E-1
967,9.20E-2
968,1.48E-1
969,9.60E-2
970,1.32E-1
971,8.80E-2
972,1.48E-1
973,9.20E-2
974,1.40E-1
975,8.40E-2
976,1.36E-1
977,9.20E-2
978,9.20E-2
979,1.52E-1
980,9.60E-2
981,1.44E-1
982,1.44E-1
983,8.80E-2
984,1.40E-1
985,9.20E-2
986,9.60E-2
987,1.72E-1
988,9.60E-2
989,1.44E-1
990,1.48E-1
991,7.20E-2
992,1.36E-1
993,8.40E-2
994,9.60E-2
995,1.60E-1
996,9.20E-2
997,1.52E-1
998,1.40E-1
999,8.80E-2
1000,9.60E-2
1001,1.48E-1
1002,1.36E-1
1003,8.80E-2
1004,9.60E-2
1005,1.48E-1
1006,9.60E-2
1007,1.48E-1
1008,9.60E-2
1009,1.36E-1
1010,9.60E-2
1011,1.40E-1
1012,1.48E-1
1013,9.20E-2
1014,9.60E-2
1015,1.36E-1
1016,9.20E-2
1017,1.32E-1
1018,9.20E-2
1019,1.44E-1
1020,9.60E-2
1021,1.40E-1
1022,9.60E-2
1023,1.48E-1
1024,1.36E-1
1025,9.20E-2
1026,1.32E-1
1027,9.20E-2
1028,1.40E-1
1029,9.20E-2
1030,9.60E-2
1031,1.32E-1
1032,1.36E-1
1033,9.20E-2
1034,1.44E-1
1035,9.20E-2
1036,1.32E-1
1037,9.20E-2
1038,1.40E-1
1039,9.20E-2
1040,1.32E-1
1041,9.20E-2
1042,1.56E-1
1043,9.20E-2
1044,1.40E-1
1045,9.20E-2
1046,9.60E-2
1047,1.44E-1
1048,9.60E-2
1049,1.48E-1
1050,9.60E-2
1051,1.52E-1
1052,1.40E-1
1053,9.20E-2
1054,1.40E-1
1055,9.20E-2
1056,1.36E-1
1057,9.20E-2
1058,1.36E-1
1059,9.20E-2
1060,1.44E-1
1061,9.20E-2
1062,1.40E-1
1063,9.20E-2
1064,1.40E-1
1065,9.20E-2
1066,1.56E-1
1067,9.20E-2
1068,1.40E-1
1069,9.20E-2
1070,1.44E-1
1071,9.20E-2
1072,9.20E-2
1073,1.36E-1
1074,1.48E-1
1075,9.20E-2
1076,1.48E-1
1077,9.20E-2
1078,1.56E-1
1079,9.20E-2
1080,9.60E-2
1081,1.40E-1
1082,1.48E-1
1083,9.20E-2
1084,9.60E-2
1085,1.32E-1
1086,1.52E-1
1087,9.60E-2
1088,1.52E-1
1089,9.20E-2
1090,1.36E-1
1091,8.40E-2
1092,9.60E-2
1093,1.40E-1
1094,1.36E-1
1095,9.20E-2
1096,1.48E-1
1097,9.20E-2
1098,1.56E-1
1099,9.60E-2
1100,1.40E-1
1101,9.60E-2
1102,1.44E-1
1103,9.20E-2
1104,1.32E-1
1105,9.20E-2
1106,1.48E-1
1107,9.20E-2
1108,1.52E-1
1109,9.60E-2
1110,1.48E-1
1111,9.60E-2
1112,1.40E-1
1113,9.60E-2
1114,1.56E-1
1115,9.60E-2
1116,1.28E-1
1117,9.20E-2
1118,1.52E-1
1119,9.60E-2
1120,9.60E-2
1121,1.48E-1
1122,1.64E-1
1123,9.20E-2
1124,9.60E-2
1125,1.52E-1
1126,1.52E-1
1127,9.20E-2
1128,9.60E-2
1129,1.56E-1
1130,9.60E-2
1131,1.56E-1
1132,9.20E-2
1133,1.40E-1
1134,9.60E-2
1135,1.52E-1
1136,9.20E-2
1137,1.52E-1
1138,9.20E-2
1139,1.44E-1
1140,9.20E-2
1141,1.44E-1
1142,1.48E-1
1143,9.20E-2
1144,8.40E-2
1145,1.44E-1
1146,1.48E-1
1147,9.20E-2
1148,9.20E-2
1149,1.48E-1
1150,9.60E-2
1151,1.56E-1
1152,9.60E-2
1153,1.52E-1
1154,9.60E-2
1155,1.64E-1
1156,9.60E-2
1157,1.44E-1
1158,9.60E-2
1159,1.52E-1
1160,9.60E-2
1161,1.48E-1
1162,9.60E-2
1163,1.52E-1
1164,9.60E-2
1165,1.40E-1
1166,1.40E-1
1167,8.80E-2
1168,9.60E-2
1169,1.36E-1
1170,9.60E-2
1171,1.52E-1
1172,9.60E-2
1173,1.36E-1
1174,9.60E-2
1175,1.44E-1
1176,9.60E-2
1177,1.32E-1
1178,9.60E-2
1179,1.36E-1
1180,1.40E-1
1181,9.20E-2
1182,9.60E-2
1183,1.52E-1
1184,1.40E-1
1185,9.20E-2
1186,1.52E-1
1187,9.20E-2
1188,1.36E-1
1189,9.20E-2
1190,1.44E-1
1191,8.40E-2
1192,9.60E-2
1193,1.36E-1
1194,9.60E-2
1195,1.44E-1
1196,1.32E-1
1197,9.20E-2
1198,9.60E-2
1199,1.52E-1
